quartos,banheiros,m2_interior,m2_espaco_completo,numero_andares,vista_orla,qualidade_design,m2_interior_15_vizinhos,tamanho_imovel_completo,ano_construcao_1,ano_construcao_2,ano_construcao_3,ano_construcao_4,ano_ultima_renovacao_0,ano_ultima_renovacao_1,ano_ultima_renovacao_2,ano_ultima_renovacao_3,qualidade_imovel_1.0,qualidade_imovel_2.0,qualidade_imovel_3.0,qualidade_imovel_4.0,qualidade_imovel_5.0,qualidade_vista_0.0,qualidade_vista_1.0,qualidade_vista_2.0,qualidade_vista_3.0,qualidade_vista_4.0,dia_da_semana_Friday,dia_da_semana_Monday,dia_da_semana_Saturday,dia_da_semana_Sunday,dia_da_semana_Thursday,dia_da_semana_Tuesday,dia_da_semana_Wednesday
0.0,0.25,-0.20353982300884957,-0.7994299964374777,0.5,0.0,0.0,-0.17045454545454544,1.1179181349959337,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1.0,-0.5,0.12389380530973451,-0.6300320627003919,0.0,0.0,0.0,-0.25,1.068175657359718,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.0,-0.25,0.10619469026548672,-0.4572497328108301,-0.5,0.0,0.0,0.22727272727272727,1.0932502033071292,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
0.0,0.25,-0.1592920353982301,0.4333808336302102,0.5,0.0,0.0,-0.6136363636363636,-0.4953917050691244,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.0,0.75,0.48672566371681414,5.135019593872462,0.5,0.0,1.0,0.5340909090909091,-0.6035510978584983,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
0.0,-0.75,-0.6637168141592921,0.6970074812967582,-0.5,0.0,0.0,-0.32954545454545453,-0.6142586066684739,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2.0,1.25,1.831858407079646,6.202173138582116,0.5,0.0,2.0,1.3522727272727273,-0.5855245323936026,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.0,-1.25,-0.9734513274336283,0.011221945137157107,0.0,0.0,-1.0,-0.42045454545454547,-0.5341555977229601,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.0,-0.25,0.10619469026548672,-0.5017812611328821,-0.5,0.0,0.0,-0.22727272727272727,0.838845215505557,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1.0,0.25,1.575221238938053,2.5183469896686854,-0.5,0.0,4.0,1.8636363636363635,-0.020059636757928934,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
-1.0,-0.5,0.17699115044247787,-0.2256857855361596,-0.5,0.0,-1.0,-0.2840909090909091,-0.15857956085660063,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1.0,0.0,0.3893805309734513,-0.9114713216957606,0.5,0.0,1.0,-0.03409090909090909,2.969097316345893,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.0,0.25,0.017699115044247787,0.10313501959387246,0.5,0.0,1.0,0.26136363636363635,0.29425318514502585,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.0,0.75,0.168141592920354,-1.127716423227645,0.5,0.0,2.0,0.18181818181818182,5.366766061263214,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1.0,0.0,0.5575221238938053,0.42447452796579976,-0.5,0.0,0.0,0.6818181818181818,-0.1859582542694497,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
0.0,0.5,0.8584070796460177,0.803883149269683,0.5,0.0,3.0,0.6534090909090909,0.5085388994307399,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0.0,0.0,-0.415929203539823,-0.5185251157819737,0.5,0.0,0.0,-0.3977272727272727,0.3532122526429927,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2.0,-0.5,-0.3274336283185841,-0.4260776629853937,0.0,0.0,0.0,-0.7045454545454546,0.13499593385741404,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
0.0,0.25,0.5575221238938053,1.0404346277164231,0.5,0.0,2.0,1.5227272727272727,-0.0787476280834914,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1.0,-0.5,-0.3274336283185841,-0.2880299251870324,-0.5,0.0,0.0,-0.32954545454545453,0.46123610734616427,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
1.0,0.25,-0.23008849557522124,-0.9114713216957606,0.5,0.0,0.0,-0.9204545454545454,1.0986717267552182,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.0,0.25,-0.04424778761061947,-0.5272532953330958,0.5,0.0,1.0,0.5113636363636364,0.16156139875304962,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1.0,1.0,1.415929203539823,2.090666191663698,-0.5,0.0,2.0,0.8977272727272727,-0.021550555706153378,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
-1.0,0.0,1.7964601769911503,-0.6553259707873175,0.5,0.0,3.0,1.5681818181818181,3.7099484955272435,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.0,1.0,-0.1415929203539823,-1.0400783754898468,1.5,0.0,1.0,-0.36363636363636365,2.7835456763350503,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.0,-0.25,-0.3274336283185841,1.3222301389383684,-0.5,0.0,-1.0,-0.375,-0.5735971808078069,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1.0,0.25,1.5663716814159292,0.6366227288920556,-0.5,0.0,3.0,1.8409090909090908,0.5515044727568447,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
0.0,1.25,-0.415929203539823,-1.1624510153188456,0.5,0.0,1.0,-0.3977272727272727,6.033884521550556,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.0,0.0,-0.5221238938053098,0.06893480584253651,0.5,0.0,0.0,-0.6136363636363636,-0.16386554621848734,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.0,0.25,1.5486725663716814,1.9394371214820092,-0.5,0.0,3.0,1.2272727272727273,0.11669829222011384,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
-1.0,-1.25,-0.8053097345132744,-0.7155325970787317,-0.5,0.0,0.0,-0.3409090909090909,2.1190024396855516,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.0,0.25,0.23008849557522124,1.4385464909155683,-0.5,0.0,1.0,0.48863636363636365,-0.32813770669558145,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
-1.0,-1.25,-1.0619469026548674,0.23102956893480583,-0.5,0.0,-1.0,-0.8409090909090909,-0.5267010029818379,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
-1.0,-1.25,-0.9646017699115044,0.24634841467759175,-0.5,0.0,-1.0,-0.7727272727272727,-0.670913526701003,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.0,0.25,1.3274336283185841,3.1230851442821517,-0.5,0.0,3.0,1.2045454545454546,-0.3731363513147194,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
0.0,0.25,0.6814159292035398,-0.10990381189882437,0.5,0.0,0.0,-0.045454545454545456,0.9921387910002709,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
1.0,1.25,1.008849557522124,-0.5058781617385109,0.5,0.0,2.0,1.3863636363636365,1.3007590132827325,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
-1.0,-1.25,-0.49557522123893805,-0.46615603847524045,-0.5,0.0,0.0,-0.3409090909090909,0.9360260233125508,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
-1.0,-0.75,-0.1415929203539823,0.7807267545422159,-0.5,0.0,0.0,0.4090909090909091,-0.23407427487123877,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
0.0,-0.5,-0.4336283185840708,0.5267189169932313,0.5,0.0,0.0,0.06818181818181818,-0.31824342640281916,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.0,-1.25,-0.8672566371681416,-1.0097969362308514,-0.5,0.0,-1.0,-0.1590909090909091,3.0348332881539717,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
1.0,0.25,-0.1592920353982301,-0.529925187032419,0.5,0.0,0.0,0.125,0.125237191650854,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,-0.07079646017699115,0.25347345920912007,-0.5,0.0,1.0,0.03409090909090909,-0.3715098942802927,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
-1.0,-1.25,-1.0619469026548674,-0.2167794798717492,-0.5,0.0,-1.0,-0.9204545454545454,-0.19531038221740304,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
0.0,0.0,-0.45132743362831856,1.1565728535803348,-0.5,0.0,0.0,-0.3181818181818182,-0.46028734074274863,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.0,0.0,-0.1415929203539823,6.682579266120413,0.5,0.0,0.0,0.07954545454545454,-0.6827053402005964,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.0,-0.25,-0.40707964601769914,-0.5819380121125757,0.5,0.0,0.0,-0.11363636363636363,0.3313906207644348,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.0,-0.25,-0.48672566371681414,-0.07427858924118276,-0.5,0.0,0.0,-0.6136363636363636,-0.08823529411764704,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.0,0.75,-0.4336283185840708,-1.1343070894193088,1.5,0.0,1.0,-0.9318181818181818,2.836405529953917,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.0,0.25,0.672566371681416,0.8190238688991807,-0.5,1.0,2.0,1.2727272727272727,0.6541068040119274,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.0,0.25,1.2300884955752212,2.400961881011756,0.5,0.0,2.0,1.6704545454545454,-0.5296828408782868,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1.0,0.25,1.1415929203539823,0.23530459565372283,0.5,0.0,3.0,2.159090909090909,0.33843860124695035,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.0,0.5,0.5486725663716814,-0.5206626291414321,0.5,0.0,2.0,0.8636363636363636,1.2079154242342098,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.0,-0.5,0.061946902654867256,-0.07534734592091201,-0.5,0.0,1.0,-0.022727272727272728,-0.1809433450799674,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
0.0,-0.25,0.21238938053097345,0.08443177769861061,0.0,0.0,1.0,0.3977272727272727,-0.2041203578205475,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1.0,0.25,0.1592920353982301,-0.044709654435340224,0.5,0.0,1.0,0.25,-0.1860937923556519,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.0,-0.5,-0.4778761061946903,-0.7224795154969719,-0.5,0.0,0.0,-0.022727272727272728,1.2374627270262946,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
0.0,0.0,0.1592920353982301,0.1040256501603135,-0.5,0.0,1.0,0.9318181818181818,-0.06343182434264028,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1.0,-0.5,1.8938053097345133,-0.6442821517634485,0.5,0.0,3.0,0.022727272727272728,2.4879371103280024,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2.0,0.5,1.1238938053097345,1.6571072319201996,-0.5,0.0,2.0,1.4318181818181819,0.026158850637029,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.0,-0.5,-0.02654867256637168,-0.10919130744567153,-0.5,0.0,0.0,-0.45454545454545453,0.1019246408240715,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
-2.0,-1.25,-0.9734513274336283,-1.1679729248307802,-0.5,0.0,1.0,-0.07954545454545454,2.007861208999729,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.0,0.0,0.5221238938053098,6.479871749198432,0.5,0.0,1.0,0.7159090909090909,-0.6386554621848739,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2.0,0.25,0.3805309734513274,-0.6442821517634485,0.5,0.0,2.0,0.0,2.284629981024668,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
-1.0,0.25,-0.4778761061946903,-1.1656572853580336,0.5,0.0,0.0,-0.29545454545454547,2.8011656275413395,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
-1.0,-1.25,-0.9646017699115044,0.24634841467759175,-0.5,0.0,-1.0,-0.7727272727272727,-0.4449715370018975,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2.0,-0.5,0.19469026548672566,6.3247239045244035,-0.5,0.0,0.0,0.7727272727272727,-0.6463811330984006,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1.0,0.25,0.336283185840708,-0.27253295333095834,0.5,0.0,0.0,-0.07954545454545454,0.16088370832203855,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.0,-0.75,-0.584070796460177,-0.7983612397577485,0.0,0.0,1.0,-0.1590909090909091,1.4623204120357822,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.0,0.25,0.45132743362831856,0.04275026718916993,0.5,0.0,1.0,0.36363636363636365,-0.17958796421794523,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
1.0,-0.5,-0.08849557522123894,-0.0420377627360171,-0.5,0.0,0.0,-0.26136363636363635,-0.21130387638926534,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
1.0,0.25,0.672566371681416,-0.07427858924118276,-0.5,0.0,1.0,0.125,0.7071021957169965,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.0,-0.5,-0.008849557522123894,-0.3320270751692198,-0.5,0.0,1.0,-0.23863636363636365,0.6028734074274872,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
-1.0,-1.25,-0.7876106194690266,-0.2997862486640542,-0.5,0.0,0.0,-0.4772727272727273,0.25182976416373,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0.0,-0.5,-0.45132743362831856,-1.1435696473102956,1.5,0.0,1.0,-0.5568181818181818,4.862699918677148,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.0,1.25,1.5309734513274336,8.892233701460635,0.5,0.0,3.0,2.147727272727273,-0.6047709406343182,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.0,0.25,0.3274336283185841,-0.45030281439258996,0.5,0.0,2.0,0.5113636363636364,0.7591488208186501,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
-1.0,-0.75,0.18584070796460178,4.998574991093695,-0.5,0.0,0.0,0.9431818181818182,-0.4835998915695309,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
-1.0,-1.25,-0.6902654867256637,1.336480228001425,-0.5,0.0,-1.0,0.5454545454545454,-0.6204933586337761,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1.0,-0.5,-0.08849557522123894,-0.2880299251870324,-0.5,0.0,0.0,-0.2840909090909091,0.16115478449444295,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.0,0.25,1.1592920353982301,-0.07659422871392946,0.5,0.0,2.0,1.2613636363636365,0.276091081593928,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2.0,0.25,0.15309734513274337,0.4868186676166726,0.0,0.0,0.0,-0.36363636363636365,-0.4059365681756573,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1.0,0.25,0.035398230088495575,0.7094763092269327,-0.5,0.0,-1.0,-0.7727272727272727,-0.5477094063431823,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
0.0,0.25,-0.168141592920354,-0.5716066975418597,0.5,0.0,1.0,-0.125,0.5693955001355382,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2.0,0.5,0.07079646017699115,-0.30851442821517633,-0.5,0.0,0.0,0.13636363636363635,-0.26931417728381674,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,-0.19469026548672566,-0.8580334877092982,0.5,0.0,0.0,-0.38636363636363635,2.1200867443751696,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
-1.0,-1.25,-1.0176991150442478,-0.15781973637335234,-0.5,0.0,-1.0,-0.8181818181818182,-0.16454323664949852,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1.0,1.75,3.265486725663717,0.6138225863911649,1.5,0.0,4.0,3.090909090909091,1.140552995391705,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
-1.0,-1.25,-0.7522123893805309,-0.16726042037762737,-0.5,0.0,0.0,-0.18181818181818182,-0.11900243968555166,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1.0,-0.25,0.40707964601769914,0.5669754185963662,0.5,0.0,1.0,0.3090909090909091,0.2741935483870968,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.0,0.5,0.3274336283185841,1.2812611328820804,-0.5,0.0,0.0,0.7954545454545454,-0.3586337760910816,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
0.0,-0.5,0.17699115044247787,1.9091556822230138,-0.5,0.0,0.0,0.23863636363636365,-0.6148007590132827,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.0,-0.5,-0.6902654867256637,2.609547559672248,-0.5,0.0,0.0,-0.7840909090909091,-0.6345893195988073,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.0,0.25,0.12389380530973451,-0.3339864624153901,0.5,0.0,0.0,-0.26136363636363635,-0.14976958525345618,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.0,-1.25,-0.7964601769911505,0.3950837192732455,-0.5,0.0,0.0,-0.7159090909090909,-0.13052317701274052,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
-1.0,-1.25,-1.0265486725663717,-0.8224082650516565,-0.5,0.0,-1.0,-0.23863636363636365,1.5956898888587692,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.0,0.25,0.9469026548672567,-0.40523690773067333,0.5,0.0,1.0,1.3068181818181819,0.8364055299539171,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.0,-1.25,-0.45132743362831856,-0.7554328464552903,0.0,0.0,0.0,-0.9090909090909091,1.461507183518569,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1.0,-1.25,-0.6814159292035398,0.10099750623441396,0.0,0.0,-1.0,-0.9659090909090909,-0.2904581187313635,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.0,0.25,-0.1504424778761062,-0.5055219095119344,0.5,0.0,0.0,-0.29545454545454547,0.3795066413662239,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.0,-0.5,-0.168141592920354,1.8940149625935163,-0.5,0.0,1.0,0.38636363636363635,-0.4119002439685551,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.0,1.5,1.2035398230088497,-0.2880299251870324,0.5,0.0,2.0,1.2045454545454546,1.2995391705069124,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1.0,-1.25,-0.7522123893805309,-0.33256145350908445,-0.5,0.0,-1.0,-0.6477272727272727,0.14583898075359183,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.0,0.25,0.8761061946902655,-0.327930174563591,0.5,0.0,1.0,0.8068181818181818,0.5832203849281649,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1.0,1.25,1.0,-0.10634128963306021,0.5,0.0,2.0,0.375,0.6492274329086474,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
-1.0,-0.25,0.07964601769911504,-0.6804417527609548,0.0,0.0,0.0,-0.20454545454545456,0.6290322580645161,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.0,-0.5,-0.1415929203539823,-0.02404702529390809,-0.5,0.0,1.0,0.18181818181818182,-0.32068311195445914,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1.0,0.25,0.20353982300884957,0.2588172426077663,0.5,0.0,1.0,0.4431818181818182,0.1202222824613717,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
0.0,0.25,0.7345132743362832,38.9909155682223,0.5,0.0,2.0,-0.6704545454545454,-0.7497966928706966,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1.0,-0.5,0.3185840707964602,-0.29533309583184897,-0.5,0.0,0.0,-0.22727272727272727,0.3952290593656817,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.0,-1.25,-0.4690265486725664,-0.6015318845742786,-0.5,0.0,0.0,-0.03409090909090909,1.3017077798861478,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
-1.0,-1.25,-1.0973451327433628,-0.5017812611328821,-0.5,0.0,-1.0,-0.26136363636363635,0.23177012740580114,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.0,-0.75,-0.6902654867256637,-0.7703954399714998,0.5,0.0,0.0,-0.7840909090909091,0.47750067769043103,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.0,-1.25,-0.7522123893805309,-0.2588172426077663,-0.5,0.0,0.0,-0.5909090909090909,-0.4140688533477907,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.0,-0.25,-0.4247787610619469,0.5883505521909512,-0.5,0.0,-2.0,-0.38636363636363635,-0.45757657901870424,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1.0,-1.25,-0.4247787610619469,-0.09209120057000356,0.0,0.0,0.0,-0.3977272727272727,0.15559772296015184,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
-1.0,-1.25,-1.1061946902654867,-0.4412183826148913,-0.5,0.0,-1.0,-1.125,-0.316345893195988,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.0,0.25,-0.2831858407079646,-0.2434983968649804,0.5,0.0,0.0,-0.09090909090909091,-0.12889671997831387,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.0,-0.5,-0.34513274336283184,-0.06750979693623085,-0.5,0.0,0.0,-0.29545454545454547,-0.016129032258064484,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.0,0.0,-0.5752212389380531,-1.1407196294976845,0.5,0.0,1.0,-0.48863636363636365,4.419354838709677,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
-1.0,-1.25,-0.35398230088495575,-0.5195938724617029,0.5,0.0,0.0,-0.7954545454545454,-0.19327731092436973,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
0.0,-0.5,-0.035398230088495575,1.0122907018168863,-0.5,0.0,0.0,1.9431818181818181,-0.06004337218758471,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.0,-1.25,-0.2920353982300885,-0.5944068400427502,0.0,0.0,0.0,0.4431818181818182,1.097994036324207,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.0,-0.5,-0.584070796460177,1.31510509440684,0.0,0.0,0.0,0.6363636363636364,-0.6139875304960694,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
0.0,0.25,0.02654867256637168,-0.3434271464196651,0.5,0.0,0.0,0.3977272727272727,0.21374356194090532,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
